ID,LAST_NAME,FIRST_NAME,ACTIVE,IMAGE_URL,TEAM,OVERALLATTRIBUTE,CLOSESHOT,MIDRANGESHOT,THREEPOINTSHOT,FREETHROW,SHOTIQ,OFFENSIVECONSISTENCY,LAYUP,STANDINGDUNK,DRIVINGDUNK,POSTHOOK,POSTFADE,POSTCONTROL,DRAWFOUL,HANDS,INTERIORDEFENSE,PERIMETERDEFENSE,STEAL,BLOCK,LATERALQUICKNESS,HELPDEFENSEIQ,PASSPERCEPTION,DEFENSIVECONSISTENCY,SPEED,ACCELERATION,STRENGTH,VERTICAL,STAMINA,HUSTLE,OVERALLDURABILITY,PASSACCURACY,BALLHANDLE,SPEEDWITHBALL,PASSIQ,PASSVISION,OFFENSIVEREBOUND,DEFENSIVEREBOUND
1629021,Wagner,Moritz,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629021.png,Orlando Magic,78,86.0,78.0,74.0,84.0,95.0,85.0,60.0,75.0,65.0,67.0,67.0,68.0,50.0,76.0,58.0,40.0,49.0,50.0,47.0,58.0,54.0,35.0,73.0,67.0,78.0,75.0,85.0,85.0,81.0,54.0,42.0,53.0,55.0,43.0,61.0,73.0
1628371,Isaac,Jonathan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628371.png,Orlando Magic,78,65.0,76.0,77.0,77.0,50.0,30.0,67.0,60.0,82.0,62.0,68.0,75.0,35.0,68.0,75.0,86.0,92.0,82.0,84.0,84.0,85.0,85.0,73.0,76.0,70.0,80.0,85.0,90.0,67.0,65.0,76.0,66.0,55.0,33.0,76.0,79.0
1630591,Suggs,Jalen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630591.png,Orlando Magic,76,85.0,83.0,73.0,70.0,70.0,60.0,75.0,40.0,80.0,39.0,38.0,74.0,65.0,84.0,35.0,76.0,83.0,60.0,83.0,75.0,75.0,75.0,88.0,88.0,59.0,90.0,88.0,85.0,80.0,78.0,86.0,88.0,78.0,68.0,51.0,47.0
204060,Ingles,Joe,True,https://cdn.nba.com/headshots/nba/latest/1040x760/204060.png,Orlando Magic,76,88.0,75.0,84.0,88.0,70.0,45.0,80.0,40.0,45.0,50.0,55.0,48.0,49.0,70.0,58.0,80.0,42.0,37.0,83.0,78.0,78.0,75.0,66.0,67.0,64.0,60.0,92.0,70.0,80.0,75.0,70.0,60.0,75.0,66.0,32.0,56.0
1629048,Bitadze,Goga,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629048.png,Orlando Magic,75,82.0,62.0,71.0,64.0,80.0,70.0,60.0,75.0,65.0,72.0,67.0,74.0,40.0,85.0,64.0,25.0,53.0,85.0,30.0,80.0,40.0,55.0,53.0,54.0,78.0,63.0,80.0,75.0,80.0,54.0,60.0,52.0,69.0,47.0,84.0,66.0
203914,Harris,Gary,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203914.png,Orlando Magic,75,80.0,70.0,86.0,89.0,75.0,70.0,80.0,40.0,50.0,28.0,51.0,47.0,60.0,85.0,68.0,84.0,56.0,45.0,81.0,80.0,55.0,80.0,75.0,75.0,53.0,78.0,85.0,80.0,83.0,75.0,76.0,70.0,75.0,32.0,35.0,42.0
1629643,Okeke,Chuma,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629643.png,Orlando Magic,74,70.0,69.0,74.0,80.0,80.0,50.0,70.0,45.0,50.0,48.0,52.0,53.0,40.0,70.0,63.0,80.0,72.0,62.0,81.0,77.0,85.0,45.0,70.0,70.0,60.0,74.0,80.0,80.0,80.0,65.0,69.0,65.0,66.0,37.0,56.0,65.0
203487,Carter-Williams,Michael,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203487.png,Orlando Magic,71,64.0,63.0,66.0,61.0,97.0,60.0,74.0,40.0,60.0,50.0,62.0,51.0,72.0,95.0,58.0,75.0,43.0,58.0,78.0,70.0,85.0,70.0,74.0,74.0,38.0,75.0,85.0,95.0,82.0,78.0,78.0,73.0,84.0,72.0,49.0,59.0
1631216,Houstan,Caleb,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631216.png,Orlando Magic,71,64.0,76.0,80.0,78.0,55.0,50.0,70.0,25.0,25.0,32.0,32.0,32.0,44.0,80.0,47.0,64.0,32.0,37.0,70.0,60.0,55.0,45.0,78.0,78.0,40.0,72.0,86.0,70.0,80.0,62.0,70.0,72.0,65.0,29.0,50.0,51.0
1629678,Schofield,Admiral,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629678.png,Orlando Magic,70,70.0,72.0,76.0,70.0,55.0,45.0,70.0,45.0,65.0,62.0,62.0,59.0,47.0,80.0,59.0,66.0,36.0,47.0,74.0,60.0,57.0,45.0,59.0,59.0,65.0,78.0,85.0,80.0,80.0,59.0,73.0,59.0,62.0,38.0,57.0,51.0
1630284,Harris,Kevon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630284.png,Orlando Magic,69,75.0,72.0,80.0,85.0,70.0,60.0,75.0,40.0,75.0,33.0,56.0,45.0,49.0,79.0,60.0,62.0,53.0,47.0,64.0,45.0,60.0,45.0,71.0,71.0,58.0,78.0,85.0,84.0,80.0,64.0,69.0,69.0,65.0,29.0,63.0,50.0
203954,Embiid,Joel,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png,Philadelphia 76ers,96,97.0,97.0,80.0,86.0,98.0,98.0,89.0,90.0,80.0,95.0,95.0,96.0,96.0,98.0,96.0,68.0,43.0,83.0,68.0,96.0,64.0,95.0,69.0,69.0,95.0,69.0,95.0,90.0,76.0,68.0,57.0,62.0,82.0,71.0,70.0,89.0
201935,Harden,James,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,Philadelphia 76ers,89,83.0,93.0,85.0,87.0,75.0,98.0,92.0,35.0,84.0,60.0,74.0,69.0,94.0,98.0,62.0,70.0,46.0,52.0,75.0,63.0,82.0,65.0,87.0,87.0,71.0,87.0,98.0,97.0,95.0,82.0,97.0,86.0,94.0,91.0,36.0,69.0
1630178,Maxey,Tyrese,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630178.png,Philadelphia 76ers,85,86.0,83.0,85.0,84.0,98.0,98.0,92.0,25.0,70.0,45.0,60.0,47.0,91.0,95.0,52.0,79.0,38.0,35.0,83.0,69.0,68.0,65.0,89.0,89.0,44.0,80.0,95.0,95.0,77.0,84.0,86.0,87.0,86.0,65.0,32.0,45.0
202699,Harris,Tobias,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202699.png,Philadelphia 76ers,81,88.0,89.0,82.0,87.0,80.0,80.0,80.0,65.0,75.0,70.0,70.0,83.0,64.0,95.0,59.0,58.0,43.0,56.0,67.0,66.0,64.0,60.0,75.0,59.0,73.0,79.0,95.0,73.0,82.0,77.0,79.0,56.0,78.0,42.0,42.0,68.0
1630194,Reed,Paul,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630194.png,Philadelphia 76ers,76,70.0,70.0,66.0,76.0,75.0,70.0,73.0,80.0,75.0,73.0,70.0,73.0,68.0,70.0,69.0,43.0,83.0,89.0,52.0,66.0,58.0,40.0,49.0,47.0,62.0,65.0,80.0,85.0,80.0,48.0,52.0,41.0,44.0,29.0,93.0,82.0
201976,Beverley,Patrick,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201976.png,Philadelphia 76ers,76,85.0,44.0,76.0,72.0,60.0,40.0,70.0,25.0,45.0,30.0,35.0,30.0,38.0,85.0,70.0,90.0,43.0,60.0,89.0,86.0,63.0,95.0,76.0,76.0,60.0,91.0,90.0,76.0,78.0,75.0,78.0,75.0,77.0,50.0,40.0,54.0
1626149,Harrell,Montrezl,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626149.png,Philadelphia 76ers,76,94.0,79.0,50.0,72.0,30.0,30.0,89.0,85.0,80.0,75.0,70.0,75.0,60.0,90.0,66.0,47.0,41.0,76.0,52.0,60.0,50.0,50.0,62.0,57.0,94.0,75.0,85.0,90.0,83.0,35.0,35.0,32.0,55.0,34.0,77.0,62.0
200782,Tucker,P.J.,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200782.png,Philadelphia 76ers,75,94.0,74.0,83.0,75.0,85.0,55.0,55.0,50.0,60.0,49.0,48.0,50.0,36.0,81.0,77.0,80.0,37.0,45.0,80.0,74.0,75.0,80.0,63.0,63.0,82.0,66.0,88.0,90.0,91.0,70.0,65.0,44.0,69.0,29.0,55.0,56.0
203473,Dedmon,Dewayne,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203473.png,Philadelphia 76ers,74,90.0,74.0,73.0,70.0,70.0,45.0,67.0,60.0,60.0,55.0,46.0,59.0,69.0,59.0,79.0,48.0,36.0,78.0,59.0,78.0,58.0,75.0,44.0,39.0,80.0,66.0,77.0,75.0,80.0,25.0,44.0,31.0,52.0,33.0,67.0,87.0
1627863,House Jr.,Danuel,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627863.png,Philadelphia 76ers,73,50.0,74.0,79.0,71.0,75.0,75.0,78.0,80.0,75.0,47.0,51.0,47.0,58.0,79.0,52.0,75.0,33.0,52.0,76.0,70.0,70.0,75.0,63.0,60.0,50.0,75.0,85.0,75.0,83.0,69.0,70.0,60.0,69.0,33.0,32.0,56.0
201980,Green,Danny,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201980.png,Philadelphia 76ers,73,80.0,80.0,82.0,77.0,60.0,35.0,60.0,40.0,45.0,30.0,54.0,35.0,30.0,75.0,66.0,85.0,66.0,65.0,85.0,83.0,60.0,80.0,59.0,59.0,60.0,69.0,75.0,75.0,82.0,72.0,70.0,59.0,70.0,32.0,38.0,50.0
1627788,Korkmaz,Furkan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627788.png,Philadelphia 76ers,71,72.0,70.0,76.0,82.0,80.0,60.0,75.0,40.0,75.0,30.0,60.0,45.0,69.0,88.0,40.0,64.0,41.0,51.0,69.0,56.0,62.0,45.0,70.0,69.0,50.0,80.0,85.0,81.0,80.0,54.0,73.0,64.0,65.0,39.0,37.0,53.0
1630531,Springer,Jaden,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630531.png,Philadelphia 76ers,71,74.0,73.0,77.0,81.0,75.0,60.0,74.0,25.0,50.0,28.0,45.0,32.0,55.0,80.0,44.0,69.0,76.0,50.0,80.0,68.0,67.0,60.0,82.0,82.0,49.0,72.0,85.0,70.0,80.0,75.0,81.0,82.0,75.0,65.0,30.0,37.0
1630644,McClung,Mac,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630644.png,Philadelphia 76ers,69,72.0,64.0,75.0,64.0,60.0,60.0,74.0,35.0,95.0,44.0,45.0,43.0,39.0,75.0,40.0,67.0,52.0,42.0,70.0,50.0,58.0,40.0,79.0,79.0,48.0,82.0,84.0,80.0,82.0,75.0,69.0,78.0,68.0,75.0,29.0,67.0
201142,Durant,Kevin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png,Phoenix Suns,96,98.0,98.0,87.0,92.0,98.0,98.0,95.0,60.0,85.0,74.0,86.0,86.0,96.0,98.0,75.0,85.0,54.0,75.0,85.0,85.0,75.0,85.0,80.0,80.0,63.0,77.0,94.0,85.0,88.0,78.0,92.0,80.0,88.0,72.0,44.0,74.0
1626164,Booker,Devin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png,Phoenix Suns,94,97.0,97.0,86.0,84.0,98.0,98.0,95.0,30.0,75.0,74.0,79.0,82.0,91.0,85.0,58.0,74.0,41.0,50.0,74.0,65.0,62.0,65.0,79.0,79.0,59.0,74.0,95.0,85.0,81.0,89.0,92.0,76.0,94.0,73.0,38.0,54.0
203078,Beal,Bradley,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203078.png,Phoenix Suns,86,91.0,94.0,81.0,84.0,85.0,90.0,95.0,30.0,84.0,55.0,55.0,54.0,95.0,92.0,45.0,66.0,41.0,56.0,75.0,75.0,65.0,40.0,76.0,83.0,62.0,87.0,98.0,78.0,82.0,82.0,88.0,76.0,85.0,73.0,38.0,49.0
1629028,Ayton,Deandre,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png,Phoenix Suns,83,97.0,92.0,71.0,75.0,75.0,85.0,75.0,90.0,75.0,85.0,75.0,85.0,62.0,82.0,78.0,49.0,36.0,62.0,61.0,78.0,69.0,65.0,75.0,65.0,85.0,82.0,90.0,76.0,81.0,53.0,61.0,55.0,70.0,39.0,68.0,89.0
1629626,Bol,Bol,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629626.png,Phoenix Suns,78,98.0,74.0,71.0,76.0,95.0,75.0,69.0,85.0,70.0,70.0,68.0,70.0,62.0,75.0,72.0,52.0,36.0,86.0,58.0,64.0,49.0,40.0,68.0,68.0,65.0,69.0,80.0,50.0,77.0,50.0,70.0,60.0,40.0,32.0,51.0,87.0
1629234,Eubanks,Drew,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629234.png,Phoenix Suns,77,94.0,73.0,54.0,66.0,98.0,85.0,69.0,75.0,70.0,74.0,74.0,74.0,54.0,75.0,60.0,47.0,40.0,85.0,59.0,59.0,50.0,45.0,61.0,62.0,68.0,75.0,80.0,85.0,83.0,42.0,37.0,38.0,55.0,36.0,68.0,77.0
1629006,Okogie,Josh,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629006.png,Phoenix Suns,77,75.0,82.0,76.0,73.0,90.0,65.0,77.0,30.0,75.0,42.0,44.0,44.0,49.0,70.0,50.0,81.0,66.0,63.0,83.0,81.0,84.0,75.0,90.0,90.0,46.0,92.0,80.0,95.0,82.0,69.0,76.0,81.0,62.0,40.0,68.0,54.0
203933,Warren,T.J.,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203933.png,Phoenix Suns,77,89.0,86.0,77.0,81.0,70.0,80.0,92.0,50.0,80.0,62.0,68.0,62.0,75.0,68.0,54.0,62.0,43.0,51.0,68.0,65.0,62.0,50.0,61.0,61.0,75.0,63.0,74.0,70.0,84.0,65.0,78.0,60.0,65.0,37.0,40.0,58.0
203082,Ross,Terrence,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203082.png,Phoenix Suns,76,91.0,95.0,85.0,76.0,70.0,75.0,74.0,50.0,80.0,58.0,70.0,45.0,40.0,74.0,51.0,68.0,42.0,42.0,70.0,66.0,68.0,60.0,74.0,74.0,48.0,85.0,86.0,65.0,82.0,69.0,78.0,70.0,72.0,37.0,32.0,49.0
1629002,Metu,Chimezie,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629002.png,Phoenix Suns,76,88.0,73.0,63.0,75.0,70.0,55.0,78.0,80.0,75.0,58.0,40.0,49.0,65.0,95.0,67.0,51.0,43.0,68.0,60.0,68.0,55.0,45.0,52.0,52.0,69.0,75.0,80.0,90.0,83.0,48.0,37.0,30.0,58.0,37.0,65.0,85.0
201569,Gordon,Eric,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201569.png,Phoenix Suns,76,89.0,72.0,83.0,81.0,70.0,80.0,79.0,30.0,70.0,35.0,63.0,50.0,60.0,94.0,42.0,78.0,38.0,52.0,78.0,73.0,68.0,50.0,79.0,79.0,60.0,82.0,92.0,85.0,78.0,69.0,79.0,78.0,73.0,53.0,29.0,41.0
1628966,Bates-Diop,Keita,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628966.png,Phoenix Suns,76,85.0,74.0,81.0,79.0,80.0,80.0,77.0,55.0,65.0,54.0,63.0,60.0,50.0,70.0,63.0,63.0,46.0,51.0,74.0,60.0,60.0,35.0,77.0,77.0,60.0,72.0,80.0,70.0,76.0,58.0,66.0,66.0,56.0,37.0,51.0,60.0
1629139,Watanabe,Yuta,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629139.png,Phoenix Suns,75,78.0,60.0,85.0,82.0,70.0,70.0,78.0,40.0,60.0,40.0,43.0,45.0,59.0,85.0,58.0,63.0,40.0,56.0,71.0,66.0,65.0,60.0,67.0,67.0,60.0,74.0,80.0,85.0,80.0,60.0,69.0,65.0,63.0,32.0,45.0,54.0
202687,Biyombo,Bismack,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202687.png,Phoenix Suns,75,82.0,62.0,25.0,45.0,70.0,60.0,60.0,80.0,68.0,48.0,45.0,54.0,69.0,75.0,82.0,50.0,38.0,96.0,55.0,85.0,54.0,70.0,48.0,48.0,80.0,63.0,79.0,95.0,83.0,25.0,35.0,25.0,74.0,36.0,75.0,84.0
1627814,Lee,Damion,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627814.png,Phoenix Suns,75,76.0,79.0,87.0,90.0,95.0,85.0,79.0,40.0,65.0,44.0,48.0,51.0,69.0,78.0,57.0,60.0,37.0,35.0,74.0,60.0,66.0,35.0,68.0,68.0,55.0,75.0,80.0,70.0,79.0,62.0,70.0,66.0,57.0,37.0,37.0,61.0
1630692,Goodwin,Jordan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png,Phoenix Suns,74,89.0,72.0,80.0,76.0,95.0,80.0,78.0,25.0,35.0,33.0,43.0,48.0,66.0,80.0,47.0,63.0,80.0,62.0,71.0,62.0,63.0,50.0,75.0,75.0,49.0,55.0,80.0,75.0,80.0,78.0,78.0,68.0,78.0,67.0,55.0,61.0
1630240,Lee,Saben,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630240.png,Phoenix Suns,73,62.0,74.0,69.0,68.0,95.0,85.0,84.0,25.0,85.0,25.0,31.0,30.0,79.0,77.0,44.0,60.0,73.0,32.0,67.0,55.0,54.0,30.0,74.0,74.0,52.0,69.0,80.0,76.0,79.0,80.0,83.0,73.0,80.0,72.0,44.0,49.0
1630688,Wainright,Ish,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630688.png,Phoenix Suns,73,68.0,66.0,77.0,85.0,75.0,50.0,69.0,50.0,60.0,49.0,48.0,50.0,44.0,81.0,72.0,72.0,66.0,60.0,80.0,72.0,72.0,70.0,81.0,81.0,82.0,75.0,88.0,90.0,80.0,52.0,68.0,66.0,54.0,34.0,53.0,51.0
1628962,Azubuike,Udoka,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628962.png,Phoenix Suns,72,64.0,34.0,25.0,44.0,40.0,25.0,70.0,85.0,75.0,44.0,45.0,48.0,40.0,35.0,76.0,44.0,38.0,76.0,51.0,74.0,54.0,55.0,72.0,70.0,80.0,93.0,79.0,75.0,83.0,25.0,35.0,44.0,34.0,32.0,70.0,89.0
203081,Lillard,Damian,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203081.png,Portland Trail Blazers,94,94.0,98.0,89.0,92.0,98.0,98.0,96.0,25.0,85.0,30.0,38.0,42.0,96.0,98.0,31.0,69.0,58.0,45.0,76.0,72.0,77.0,60.0,88.0,88.0,63.0,89.0,97.0,95.0,98.0,92.0,95.0,87.0,93.0,79.0,36.0,56.0
1629014,Simons,Anfernee,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629014.png,Portland Trail Blazers,83,92.0,86.0,84.0,89.0,80.0,98.0,92.0,40.0,89.0,49.0,49.0,49.0,87.0,95.0,49.0,59.0,36.0,40.0,76.0,50.0,55.0,40.0,86.0,89.0,41.0,90.0,92.0,90.0,80.0,87.0,88.0,79.0,89.0,67.0,30.0,43.0
203924,Grant,Jerami,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203924.png,Portland Trail Blazers,81,82.0,79.0,84.0,81.0,80.0,90.0,89.0,80.0,85.0,62.0,59.0,69.0,75.0,95.0,70.0,69.0,38.0,61.0,76.0,77.0,72.0,75.0,77.0,77.0,69.0,78.0,95.0,94.0,82.0,69.0,76.0,72.0,70.0,40.0,38.0,54.0
203994,Nurkic,Jusuf,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203994.png,Portland Trail Blazers,81,88.0,68.0,80.0,66.0,95.0,85.0,68.0,75.0,65.0,80.0,72.0,80.0,70.0,85.0,78.0,45.0,43.0,67.0,49.0,79.0,60.0,70.0,51.0,37.0,90.0,50.0,86.0,75.0,72.0,60.0,40.0,25.0,82.0,63.0,69.0,91.0
1630703,Henderson,Scoot,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630703.png,Portland Trail Blazers,78,84.0,77.0,74.0,76.0,65.0,70.0,86.0,35.0,94.0,44.0,44.0,44.0,59.0,95.0,42.0,67.0,69.0,40.0,85.0,66.0,67.0,50.0,95.0,95.0,53.0,95.0,95.0,80.0,80.0,79.0,88.0,95.0,80.0,74.0,47.0,53.0
1631101,Sharpe,Shaedon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631101.png,Portland Trail Blazers,78,85.0,81.0,81.0,67.0,85.0,90.0,85.0,40.0,96.0,35.0,37.0,33.0,82.0,88.0,49.0,69.0,37.0,51.0,80.0,65.0,75.0,45.0,89.0,89.0,50.0,96.0,94.0,85.0,80.0,67.0,83.0,84.0,62.0,30.0,46.0,49.0
1629680,Thybulle,Matisse,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629680.png,Portland Trail Blazers,76,74.0,48.0,80.0,60.0,65.0,40.0,74.0,35.0,70.0,30.0,30.0,30.0,25.0,70.0,60.0,93.0,96.0,63.0,93.0,88.0,97.0,90.0,76.0,76.0,59.0,70.0,85.0,90.0,80.0,55.0,65.0,69.0,35.0,31.0,44.0,44.0
1629642,Little,Nassir,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629642.png,Portland Trail Blazers,75,76.0,82.0,82.0,69.0,85.0,80.0,79.0,35.0,82.0,54.0,52.0,59.0,45.0,80.0,68.0,70.0,37.0,58.0,77.0,70.0,65.0,55.0,77.0,79.0,70.0,81.0,85.0,85.0,80.0,52.0,65.0,68.0,49.0,34.0,40.0,61.0
1626159,Winslow,Justise,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1626159.png,Portland Trail Blazers,74,72.0,52.0,74.0,71.0,65.0,50.0,70.0,40.0,70.0,42.0,44.0,48.0,62.0,87.0,63.0,79.0,56.0,52.0,80.0,77.0,78.0,70.0,75.0,75.0,65.0,74.0,90.0,80.0,82.0,75.0,74.0,73.0,64.0,65.0,61.0,60.0
1629650,Brown,Moses,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629650.png,Portland Trail Blazers,73,68.0,46.0,26.0,49.0,80.0,50.0,76.0,75.0,60.0,52.0,42.0,64.0,55.0,75.0,72.0,52.0,32.0,86.0,54.0,72.0,58.0,45.0,42.0,40.0,74.0,75.0,75.0,60.0,80.0,44.0,44.0,35.0,58.0,27.0,84.0,87.0
1630219,Mays,Skylar,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630219.png,Portland Trail Blazers,72,71.0,84.0,80.0,88.0,72.0,75.0,70.0,35.0,45.0,37.0,52.0,37.0,57.0,80.0,42.0,68.0,46.0,25.0,75.0,69.0,60.0,50.0,70.0,70.0,42.0,74.0,92.0,65.0,80.0,74.0,79.0,67.0,75.0,42.0,37.0,49.0
1630553,Johnson,Keon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630553.png,Portland Trail Blazers,71,66.0,68.0,76.0,71.0,60.0,35.0,70.0,35.0,85.0,35.0,35.0,35.0,45.0,80.0,45.0,70.0,76.0,56.0,83.0,69.0,68.0,65.0,97.0,97.0,40.0,98.0,88.0,85.0,80.0,75.0,72.0,84.0,70.0,51.0,41.0,56.0
1631133,Walker,Jabari,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631133.png,Portland Trail Blazers,71,70.0,66.0,73.0,78.0,50.0,40.0,69.0,30.0,70.0,52.0,52.0,52.0,59.0,80.0,68.0,68.0,32.0,53.0,73.0,67.0,65.0,60.0,75.0,75.0,46.0,79.0,80.0,70.0,80.0,52.0,60.0,71.0,54.0,35.0,76.0,67.0
1631303,Minaya,Justin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631303.png,Portland Trail Blazers,69,55.0,70.0,77.0,50.0,70.0,50.0,64.0,35.0,55.0,44.0,47.0,47.0,37.0,85.0,62.0,69.0,69.0,59.0,71.0,72.0,52.0,60.0,70.0,70.0,55.0,75.0,85.0,80.0,81.0,65.0,70.0,65.0,65.0,37.0,48.0,55.0
1628435,Comanche,Chance,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628435.png,Portland Trail Blazers,68,68.0,69.0,67.0,80.0,45.0,40.0,68.0,75.0,75.0,59.0,59.0,59.0,44.0,80.0,64.0,40.0,40.0,64.0,44.0,60.0,55.0,45.0,61.0,61.0,65.0,69.0,80.0,65.0,84.0,52.0,39.0,48.0,44.0,36.0,70.0,70.0
1630641,Badji,Ibou,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630641.png,Portland Trail Blazers,67,60.0,37.0,37.0,68.0,55.0,30.0,55.0,80.0,75.0,59.0,40.0,55.0,30.0,75.0,70.0,37.0,41.0,79.0,51.0,71.0,54.0,55.0,66.0,66.0,70.0,81.0,85.0,80.0,84.0,58.0,37.0,32.0,55.0,30.0,67.0,65.0
1627734,Sabonis,Domantas,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627734.png,Sacramento Kings,87,97.0,88.0,80.0,77.0,95.0,95.0,88.0,70.0,75.0,88.0,87.0,88.0,82.0,95.0,70.0,49.0,38.0,52.0,49.0,69.0,45.0,60.0,48.0,44.0,82.0,54.0,92.0,95.0,86.0,82.0,60.0,43.0,80.0,74.0,73.0,92.0
1631099,Murray,Keegan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631099.png,Sacramento Kings,80,77.0,72.0,84.0,78.0,85.0,85.0,77.0,60.0,80.0,69.0,69.0,69.0,65.0,80.0,68.0,69.0,41.0,56.0,75.0,64.0,68.0,65.0,76.0,76.0,60.0,79.0,85.0,86.0,80.0,65.0,70.0,73.0,66.0,30.0,46.0,63.0
1628989,Huerter,Kevin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628989.png,Sacramento Kings,80,94.0,82.0,87.0,71.0,98.0,90.0,84.0,30.0,65.0,25.0,58.0,35.0,70.0,90.0,44.0,64.0,49.0,45.0,72.0,63.0,64.0,60.0,84.0,78.0,50.0,75.0,85.0,85.0,83.0,74.0,79.0,72.0,76.0,53.0,36.0,50.0
1628370,Monk,Malik,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628370.png,Sacramento Kings,80,85.0,79.0,81.0,88.0,95.0,95.0,82.0,40.0,80.0,25.0,62.0,45.0,74.0,95.0,45.0,68.0,41.0,50.0,73.0,69.0,68.0,45.0,80.0,81.0,48.0,88.0,88.0,72.0,80.0,75.0,79.0,76.0,78.0,72.0,36.0,52.0
203084,Barnes,Harrison,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png,Sacramento Kings,79,82.0,79.0,81.0,85.0,80.0,85.0,84.0,55.0,80.0,48.0,65.0,83.0,45.0,88.0,67.0,75.0,37.0,35.0,75.0,65.0,65.0,60.0,77.0,72.0,70.0,95.0,92.0,75.0,82.0,72.0,78.0,73.0,75.0,32.0,41.0,57.0
1626168,Lyles,Trey,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626168.png,Sacramento Kings,77,82.0,75.0,80.0,80.0,95.0,75.0,77.0,70.0,65.0,72.0,74.0,74.0,69.0,80.0,68.0,36.0,37.0,62.0,52.0,64.0,62.0,40.0,54.0,55.0,69.0,65.0,81.0,80.0,84.0,55.0,58.0,41.0,68.0,34.0,56.0,77.0
1629056,Davis,Terence,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629056.png,Sacramento Kings,76,79.0,74.0,81.0,84.0,85.0,75.0,79.0,40.0,75.0,32.0,49.0,38.0,40.0,95.0,54.0,74.0,80.0,53.0,80.0,70.0,74.0,60.0,73.0,70.0,44.0,76.0,90.0,89.0,80.0,77.0,79.0,68.0,79.0,43.0,38.0,67.0
